city_a,city_b,contribution_type,rank,element_id,contribution,prevalence_a,prevalence_b
MexicoCity,Lima,difference,3,F058,0.015115809118011532,0.04743898343036274,0.06255479254837427
MexicoCity,Lima,difference,4,F009,0.01495224121948522,0.010065734757852985,0.025017975977338205
MexicoCity,Lima,difference,5,F054,0.012643897829069523,0.10427915680378734,0.09163525897471782
MexicoCity,Manila,similarity,1,F054,0.2205092139023104,0.10427915680378734,0.06999071266322775
MexicoCity,Manila,similarity,2,F021,0.06698073919117954,0.04347010747872817,0.051000027174651484
MexicoCity,Manila,similarity,3,F036,0.06032162462295731,0.04471562919838782,0.04465035015337693
MexicoCity,Manila,similarity,4,F013,0.05464466766526341,0.04098906020088286,0.04412563960337797
MexicoCity,Manila,similarity,5,F057,0.05012570795398341,0.042194597274646535,0.03932012219002115
MexicoCity,Manila,difference,1,F054,0.03428844414055959,0.10427915680378734,0.06999071266322775
MexicoCity,Manila,difference,2,F058,0.012550327568550644,0.04743898343036274,0.0348886558618121
MexicoCity,Manila,difference,3,F001,0.011874347026022029,0.03174820868786386,0.019873861661841834
MexicoCity,Manila,difference,4,F042,0.010280099218746556,0.023891225769304587,0.034171324988051144
MexicoCity,Manila,difference,5,F007,0.008996423496663877,0.030584255645832,0.03958067914249588
MexicoCity,Moscow,similarity,1,F054,0.1901412328378844,0.10427915680378734,0.06573236686968596
MexicoCity,Moscow,similarity,2,F036,0.08855670096898491,0.04471562919838782,0.0713941387588544
MexicoCity,Moscow,similarity,3,F021,0.0793497210503662,0.04347010747872817,0.06580443524816346
MexicoCity,Moscow,similarity,4,F013,0.0730622629943793,0.04098906020088286,0.06425776777006023
MexicoCity,Moscow,similarity,5,F057,0.06742438145788508,0.042194597274646535,0.057605055676826174
MexicoCity,Moscow,difference,1,F054,0.03854678993410138,0.10427915680378734,0.06573236686968596
MexicoCity,Moscow,difference,2,F036,0.026678509560466586,0.04471562919838782,0.0713941387588544
MexicoCity,Moscow,difference,3,F013,0.02326870756917737,0.04098906020088286,0.06425776777006023
MexicoCity,Moscow,difference,4,F021,0.022334327769435287,0.04347010747872817,0.06580443524816346
MexicoCity,Moscow,difference,5,F022,0.017075649746385327,0.03912937432026102,0.022053724573875694
MexicoCity,Singapore,similarity,1,F054,0.1531254168216832,0.10427915680378734,0.050809985692881365
MexicoCity,Singapore,similarity,2,F036,0.08322886711210725,0.04471562919838782,0.06440416242200689
MexicoCity,Singapore,similarity,3,F013,0.07849073678865985,0.04098906020088286,0.06625974260061251
MexicoCity,Singapore,similarity,4,F058,0.07082359938261133,0.04743898343036274,0.05165851531054816
MexicoCity,Singapore,similarity,5,F021,0.05656993263708105,0.04347010747872817,0.04502920164990529
MexicoCity,Singapore,difference,1,F054,0.053469171110905975,0.10427915680378734,0.050809985692881365
MexicoCity,Singapore,difference,2,F013,0.025270682399729655,0.04098906020088286,0.06625974260061251
MexicoCity,Singapore,difference,3,F036,0.01968853322361907,0.04471562919838782,0.06440416242200689
MexicoCity,Singapore,difference,4,F027,0.018654331035439287,0.023565750751711342,0.04222008178715063
MexicoCity,Singapore,difference,5,F010,0.017377707844975797,0.03720771223850042,0.01983000439352462
MexicoCity,CapeTown,similarity,1,F054,0.29335383525833675,0.10427915680378734,0.10025778059225571
MexicoCity,CapeTown,similarity,2,F058,0.08531321586638328,0.04743898343036274,0.06409213897124436
MexicoCity,CapeTown,similarity,3,F013,0.04987960463959726,0.04098906020088286,0.0433689460739632
MexicoCity,CapeTown,similarity,4,F036,0.04901620929764091,0.04471562919838782,0.03906647285148192
MexicoCity,CapeTown,similarity,5,F021,0.04413214648701357,0.04347010747872817,0.03618163297288826
MexicoCity,CapeTown,difference,1,F052,0.017976360202584262,0.024988404452690165,0.04296476465527443
MexicoCity,CapeTown,difference,2,F058,0.016653155540881613,0.04743898343036274,0.06409213897124436
MexicoCity,CapeTown,difference,3,F022,0.012361850197306713,0.03912937432026102,0.026767524122954307
MexicoCity,CapeTown,difference,4,F017,0.012104897934519897,0.008646279828545838,0.020751177763065735
MexicoCity,CapeTown,difference,5,F001,0.010904324822013992,0.03174820868786386,0.042652533509877855
MexicoCity,Johannesburg,similarity,1,F054,0.24226244829905344,0.10427915680378734,0.08180661391881502
MexicoCity,Johannesburg,similarity,2,F058,0.09406436124727084,0.04743898343036274,0.06982156238747288
MexicoCity,Johannesburg,similarity,3,F057,0.06621280137962306,0.042194597274646535,0.05525669972328464
MexicoCity,Johannesburg,similarity,4,F036,0.06002667533973643,0.04471562919838782,0.047269909394372915
MexicoCity,Johannesburg,similarity,5,F013,0.05022315722432597,0.04098906020088286,0.04314553670776847
MexicoCity,Johannesburg,difference,1,F054,0.022472542884972316,0.10427915680378734,0.08180661391881502
MexicoCity,Johannesburg,difference,2,F058,0.022382578957110134,0.04743898343036274,0.06982156238747288
MexicoCity,Johannesburg,difference,3,F017,0.013224533351280219,0.008646279828545838,0.021870813179826056
MexicoCity,Johannesburg,difference,4,F057,0.013062102448638105,0.042194597274646535,0.05525669972328464
MexicoCity,Johannesburg,difference,5,F046,0.012557154082080616,0.02342220587294479,0.010865051790864175
MexicoCity,Seoul,similarity,1,F054,0.20247396427033504,0.10427915680378734,0.06558961390396727
MexicoCity,Seoul,similarity,2,F036,0.08885261253471963,0.04471562919838782,0.0671234476426719
MexicoCity,Seoul,similarity,3,F013,0.06291089438656432,0.04098906020088286,0.051846721324678255
MexicoCity,Seoul,similarity,4,F021,0.05904177544875544,0.04347010747872817,0.04588091748143614
MexicoCity,Seoul,similarity,5,F028,0.056635049752177334,0.03997744865971467,0.047855693184929854
MexicoCity,Seoul,difference,1,F054,0.03868954289982007,0.10427915680378734,0.06558961390396727
MexicoCity,Seoul,difference,2,F057,0.023847384672162762,0.042194597274646535,0.018347212602483773
MexicoCity,Seoul,difference,3,F036,0.022407818444284085,0.04471562919838782,0.0671234476426719
MexicoCity,Seoul,difference,4,F027,0.013073103685091,0.023565750751711342,0.03663885443680234
MexicoCity,Seoul,difference,5,F046,0.011726572607799744,0.02342220587294479,0.011695633265145047
MexicoCity,Taipei,similarity,1,F054,0.19345508522153188,0.10427915680378734,0.061693948412698416
MexicoCity,Taipei,similarity,2,F036,0.08977350672873015,0.04471562919838782,0.06676498724489796
MexicoCity,Taipei,similarity,3,F013,0.06467471629632228,0.04098906020088286,0.052471864692846835
MexicoCity,Taipei,similarity,4,F021,0.05994504297119021,0.04347010747872817,0.045858779117707686
MexicoCity,Taipei,similarity,5,F058,0.054240738200217416,0.04743898343036274,0.03802332959699031
MexicoCity,Taipei,difference,1,F054,0.042585208391088925,0.10427915680378734,0.061693948412698416
MexicoCity,Taipei,difference,2,F036,0.02204935804651014,0.04471562919838782,0.06676498724489796
MexicoCity,Taipei,difference,3,F057,0.01775134459478671,0.042194597274646535,0.024443252679859823
MexicoCity,Taipei,difference,4,F027,0.017173674753339162,0.023565750751711342,0.040739425505050504
MexicoCity,Taipei,difference,5,F046,0.013252749832953036,0.02342220587294479,0.010169456039991755
MexicoCity,Bangkok,similarity,1,F054,0.22069261490607237,0.10427915680378734,0.0702694158558432
MexicoCity,Bangkok,similarity,2,F013,0.06718166393825754,0.04098906020088286,0.05442003902171102
MexicoCity,Bangkok,similarity,3,F021,0.062060509516974456,0.04347010747872817,0.047402437739295374
MexicoCity,Bangkok,similarity,4,F036,0.060098872848564404,0.04471562919838782,0.04462549375876152
MexicoCity,Bangkok,similarity,5,F058,0.05412103231642274,0.04743898343036274,0.03787971924804971
MexicoCity,Bangkok,difference,1,F054,0.034009740947944136,0.10427915680378734,0.0702694158558432
MexicoCity,Bangkok,difference,2,F013,0.013430978820828159,0.04098906020088286,0.05442003902171102
MexicoCity,Bangkok,difference,3,F001,0.011767543913739537,0.03174820868786386,0.019980664774124326
MexicoCity,Bangkok,difference,4,F060,0.010418388323393283,0.013474825666943894,0.023893213990337177
MexicoCity,Bangkok,difference,5,F058,0.00955926418231303,0.04743898343036274,0.03787971924804971
MexicoCity,Istanbul,similarity,1,F054,0.23449195726383068,0.10427915680378734,0.07599687387549478
MexicoCity,Istanbul,similarity,2,F028,0.07169256644929171,0.03997744865971467,0.06060721675320002
MexicoCity,Istanbul,similarity,3,F036,0.06463485416906477,0.04471562919838782,0.04885091631110883
MexicoCity,Istanbul,similarity,4,F010,0.0604925183018439,0.03720771223850042,0.054945734591065644
MexicoCity,Istanbul,similarity,5,F058,0.05779053432921179,0.04743898343036274,0.04117054567418907
MexicoCity,Istanbul,difference,1,F054,0.02828228292829256,0.10427915680378734,0.07599687387549478
MexicoCity,Istanbul,difference,2,F028,0.02062976809348535,0.03997744865971467,0.06060721675320002
MexicoCity,Istanbul,difference,3,F010,0.017738022352565226,0.03720771223850042,0.054945734591065644
MexicoCity,Istanbul,difference,4,F057,0.01442574414145371,0.042194597274646535,0.027768853133192824
MexicoCity,Istanbul,difference,5,F046,0.011846227874692594,0.02342220587294479,0.011575977998252197
MexicoCity,London,similarity,1,F054,0.20023639608817706,0.10427915680378734,0.06475888252960843
MexicoCity,London,similarity,2,F036,0.08402896386144414,0.04471562919838782,0.06337580649078355
MexicoCity,London,similarity,3,F057,0.0693941587187045,0.042194597274646535,0.05546511345514009
MexicoCity,London,similarity,4,F028,0.06556594248435411,0.03997744865971467,0.05531170818188442
MexicoCity,London,similarity,5,F013,0.06015533982000676,0.04098906020088286,0.049494855459042
MexicoCity,London,difference,1,F054,0.03952027427417891,0.10427915680378734,0.06475888252960843
MexicoCity,London,difference,2,F036,0.018660177292395726,0.04471562919838782,0.06337580649078355
MexicoCity,London,difference,3,F053,0.01830951527862012,0.03143113044590877,0.013121615167288653
MexicoCity,London,difference,4,F046,0.016283801125881348,0.02342220587294479,0.0071384047470634425
MexicoCity,London,difference,5,F028,0.015334259522169748,0.03997744865971467,0.05531170818188442
MexicoCity,LosAngeles,similarity,1,F054,0.28996709721243324,0.10427915680378734,0.10383494498326765
MexicoCity,LosAngeles,similarity,2,F036,0.0896029208479545,0.04471562919838782,0.07482645108740182
MexicoCity,LosAngeles,similarity,3,F058,0.08740229340468456,0.04743898343036274,0.06879862863826157
MexicoCity,LosAngeles,similarity,4,F013,0.049411696137125316,0.04098906020088286,0.045014675948313675
MexicoCity,LosAngeles,similarity,5,F021,0.03674963569168762,0.04347010747872817,0.03156855121801535
MexicoCity,LosAngeles,difference,1,F036,0.030110821889014004,0.04471562919838782,0.07482645108740182
MexicoCity,LosAngeles,difference,2,F058,0.021359645207898827,0.04743898343036274,0.06879862863826157
MexicoCity,LosAngeles,difference,3,F022,0.013657326097681426,0.03912937432026102,0.025472048222579594
MexicoCity,LosAngeles,difference,4,F021,0.01190155626071282,0.04347010747872817,0.03156855121801535
MexicoCity,LosAngeles,difference,5,F007,0.011564162368814038,0.030584255645832,0.019020093277017962
MexicoCity,NewYorkCity,similarity,1,F054,0.22956892982137925,0.10427915680378734,0.07815830785755598
MexicoCity,NewYorkCity,similarity,2,F036,0.11121167487448338,0.04471562919838782,0.08829794265884491
MexicoCity,NewYorkCity,similarity,3,F013,0.06037168795342345,0.04098906020088286,0.05229075435842353
MexicoCity,NewYorkCity,similarity,4,F058,0.05643660661221307,0.04743898343036274,0.04223622242419235
MexicoCity,NewYorkCity,similarity,5,F021,0.04943466444233724,0.04347010747872817,0.040373874246054695
MexicoCity,NewYorkCity,difference,1,F036,0.043582313460457094,0.04471562919838782,0.08829794265884491
MexicoCity,NewYorkCity,difference,2,F054,0.02612084894623136,0.10427915680378734,0.07815830785755598
MexicoCity,NewYorkCity,difference,3,F022,0.013434918400241191,0.03912937432026102,0.02569445592001983
MexicoCity,NewYorkCity,difference,4,F045,0.012898798764108592,0.023081536689911072,0.035980335454019664
MexicoCity,NewYorkCity,difference,5,F040,0.011441004548990028,0.022350617362932635,0.03379162191192266
Amsterdam,Lagos,similarity,1,F057,0.12530614862800266,0.05724345280481051,0.0676909740026664
Amsterdam,Lagos,similarity,2,F036,0.0792776919838699,0.055876207591985284,0.04387410586093734
Amsterdam,Lagos,similarity,3,F013,0.07151369444442018,0.062432687292814114,0.03542104655932725
Amsterdam,Lagos,similarity,4,F054,0.062460504592273584,0.03701613567335313,0.052179343785252796
Amsterdam,Lagos,similarity,5,F058,0.06224258061992102,0.03463203463203463,0.055576831863398624
Amsterdam,Lagos,difference,1,F028,0.029310865712757272,0.05609217339914841,0.02678130768639114
Amsterdam,Lagos,difference,2,F007,0.027502853817036453,0.028026306653684496,0.05552916047072095
Amsterdam,Lagos,difference,3,F013,0.027011640733486865,0.062432687292814114,0.03542104655932725
Amsterdam,Lagos,difference,4,F001,0.0246908512493873,0.018846750663237048,0.043537601912624346
Amsterdam,Lagos,difference,5,F008,0.02120215044161696,0.02966522474168875,0.008463074300071788
Amsterdam,Lima,similarity,1,F054,0.10573046930248484,0.03701613567335313,0.09163525897471782
Amsterdam,Lima,similarity,2,F028,0.07893513760587366,0.05609217339914841,0.04514624483039846
Amsterdam,Lima,similarity,3,F013,0.07596292376293666,0.062432687292814114,0.039034010388265025
Amsterdam,Lima,similarity,4,F058,0.06752818317374984,0.03463203463203463,0.06255479254837427
Amsterdam,Lima,similarity,5,F036,0.06571268013851309,0.055876207591985284,0.03772904290588309
Amsterdam,Lima,difference,1,F054,0.05461912330136469,0.03701613567335313,0.09163525897471782
Amsterdam,Lima,difference,2,F057,0.032170784815884035,0.05724345280481051,0.025072667988926475
Amsterdam,Lima,difference,3,F058,0.027922757916339642,0.03463203463203463,0.06255479254837427
Amsterdam,Lima,difference,4,F013,0.02339867690454909,0.062432687292814114,0.039034010388265025
Amsterdam,Lima,difference,5,F053,0.020088784647105555,0.016920012723817275,0.03700879737092283
Amsterdam,Manila,similarity,1,F013,0.09028399792607732,0.062432687292814114,0.04412563960337797
Amsterdam,Manila,similarity,2,F054,0.0849061666550476,0.03701613567335313,0.06999071266322775
Amsterdam,Manila,similarity,3,F036,0.0817635107883509,0.055876207591985284,0.04465035015337693
Amsterdam,Manila,similarity,4,F057,0.0737646727819367,0.05724345280481051,0.03932012219002115
Amsterdam,Manila,similarity,5,F028,0.07181977502945255,0.05609217339914841,0.03906915629101174
Amsterdam,Manila,difference,1,F054,0.03297457698987462,0.03701613567335313,0.06999071266322775
Amsterdam,Manila,difference,2,F033,0.02605878264367941,0.039091425794148656,0.013032643150469243
Amsterdam,Manila,difference,3,F013,0.018307047689436147,0.062432687292814114,0.04412563960337797
Amsterdam,Manila,difference,4,F057,0.01792333061478936,0.05724345280481051,0.03932012219002115
Amsterdam,Manila,difference,5,F053,0.017594192425619333,0.016920012723817275,0.03451420514943661
Amsterdam,Moscow,similarity,1,F013,0.12071357522139776,0.062432687292814114,0.06425776777006023
Amsterdam,Moscow,similarity,2,F036,0.12003500934062512,0.055876207591985284,0.0713941387588544
Amsterdam,Moscow,similarity,3,F057,0.0992212906066324,0.05724345280481051,0.057605055676826174
Amsterdam,Moscow,similarity,4,F028,0.09095131504025981,0.05609217339914841,0.05388752848702849
Amsterdam,Moscow,similarity,5,F021,0.07424612519703538,0.03749731556520068,0.06580443524816346
Amsterdam,Moscow,difference,1,F033,0.02968009632474809,0.039091425794148656,0.009411329469400567
Amsterdam,Moscow,difference,2,F054,0.028716231196332834,0.03701613567335313,0.06573236686968596
Amsterdam,Moscow,difference,3,F021,0.028307119682962775,0.03749731556520068,0.06580443524816346
Amsterdam,Moscow,difference,4,F036,0.015517931166869121,0.055876207591985284,0.0713941387588544
Amsterdam,Moscow,difference,5,F046,0.011592059072588494,0.007032411825399517,0.01862447089798801
Amsterdam,Singapore,similarity,1,F013,0.1296825073738782,0.062432687292814114,0.06625974260061251
Amsterdam,Singapore,similarity,2,F036,0.11281334706348597,0.055876207591985284,0.06440416242200689
Amsterdam,Singapore,similarity,3,F028,0.07654830289931105,0.05609217339914841,0.043532506449468836
Amsterdam,Singapore,similarity,4,F057,0.07321924076161097,0.05724345280481051,0.04080184238351125
Amsterdam,Singapore,similarity,5,F054,0.05896031249535575,0.03701613567335313,0.050809985692881365
Amsterdam,Singapore,difference,1,F033,0.03314286704725269,0.039091425794148656,0.005948558746895967
Amsterdam,Singapore,difference,2,F053,0.017753023748874476,0.016920012723817275,0.03467303647269175
Amsterdam,Singapore,difference,3,F058,0.017026480678513527,0.03463203463203463,0.05165851531054816
Amsterdam,Singapore,difference,4,F057,0.01644161042129926,0.05724345280481051,0.04080184238351125
Amsterdam,Singapore,difference,5,F007,0.015201630369243907,0.028026306653684496,0.0432279370229284
Amsterdam,CapeTown,similarity,1,F054,0.1129546887613332,0.03701613567335313,0.10025778059225571
Amsterdam,CapeTown,similarity,2,F013,0.08241115399257222,0.062432687292814114,0.0433689460739632
Amsterdam,CapeTown,similarity,3,F058,0.06755816912232421,0.03463203463203463,0.06409213897124436
Amsterdam,CapeTown,similarity,4,F036,0.0664394797514531,0.055876207591985284,0.03906647285148192
Amsterdam,CapeTown,similarity,5,F057,0.05726116650830113,0.05724345280481051,0.032865426377415095
Amsterdam,CapeTown,difference,1,F054,0.06324164491890258,0.03701613567335313,0.10025778059225571
Amsterdam,CapeTown,difference,2,F033,0.030795512224207282,0.039091425794148656,0.008295913569941376
Amsterdam,CapeTown,difference,3,F058,0.029460104339209724,0.03463203463203463,0.06409213897124436
Amsterdam,CapeTown,difference,4,F057,0.024378026427395415,0.05724345280481051,0.032865426377415095
Amsterdam,CapeTown,difference,5,F001,0.023805782846640807,0.018846750663237048,0.042652533509877855
Amsterdam,Johannesburg,similarity,1,F057,0.09743833707500037,0.05724345280481051,0.05525669972328464
Amsterdam,Johannesburg,similarity,2,F054,0.09328216016702134,0.03701613567335313,0.08180661391881502
Amsterdam,Johannesburg,similarity,3,F013,0.08297877206350915,0.062432687292814114,0.04314553670776847
Amsterdam,Johannesburg,similarity,4,F036,0.08136371902127923,0.055876207591985284,0.047269909394372915
Amsterdam,Johannesburg,similarity,5,F058,0.07448806097614905,0.03463203463203463,0.06982156238747288
Amsterdam,Johannesburg,difference,1,F054,0.044790478245461895,0.03701613567335313,0.08180661391881502
Amsterdam,Johannesburg,difference,2,F058,0.035189527755438245,0.03463203463203463,0.06982156238747288
Amsterdam,Johannesburg,difference,3,F033,0.028569429680490983,0.039091425794148656,0.01052199611365767
Amsterdam,Johannesburg,difference,4,F028,0.02515552596955187,0.05609217339914841,0.03093664742959654
Amsterdam,Johannesburg,difference,5,F001,0.022675556876850998,0.018846750663237048,0.041522307540088045
Amsterdam,Seoul,similarity,1,F036,0.12043610544253845,0.055876207591985284,0.0671234476426719
Amsterdam,Seoul,similarity,2,F013,0.10394146951569465,0.062432687292814114,0.051846721324678255
Amsterdam,Seoul,similarity,3,F028,0.08619685202556475,0.05609217339914841,0.047855693184929854
Amsterdam,Seoul,similarity,4,F054,0.0779617678981037,0.03701613567335313,0.06558961390396727
Amsterdam,Seoul,similarity,5,F021,0.05524434104867361,0.03749731556520068,0.04588091748143614
Amsterdam,Seoul,difference,1,F057,0.03889624020232674,0.05724345280481051,0.018347212602483773
Amsterdam,Seoul,difference,2,F054,0.02857347823061414,0.03701613567335313,0.06558961390396727
Amsterdam,Seoul,difference,3,F033,0.02848425474893499,0.039091425794148656,0.010607171045213665
Amsterdam,Seoul,difference,4,F010,0.01958103169943661,0.027325931559426524,0.046906963258863135
Amsterdam,Seoul,difference,5,F053,0.014017603048616403,0.016920012723817275,0.030937615772433678
Amsterdam,Taipei,similarity,1,F036,0.12168434009864307,0.055876207591985284,0.06676498724489796
Amsterdam,Taipei,similarity,2,F013,0.10685565859299022,0.062432687292814114,0.052471864692846835
Amsterdam,Taipei,similarity,3,F028,0.07822760076082663,0.05609217339914841,0.042756164965986394
Amsterdam,Taipei,similarity,4,F054,0.07448908558244026,0.03701613567335313,0.061693948412698416
Amsterdam,Taipei,similarity,5,F021,0.056089512432635255,0.03749731556520068,0.045858779117707686
Amsterdam,Taipei,difference,1,F057,0.03280020012495069,0.05724345280481051,0.024443252679859823
Amsterdam,Taipei,difference,2,F033,0.031111837178399326,0.039091425794148656,0.00797958861574933
Amsterdam,Taipei,difference,3,F054,0.024677812739345287,0.03701613567335313,0.061693948412698416
Amsterdam,Taipei,difference,4,F045,0.01679462451518704,0.01762361721332255,0.03441824172850959
Amsterdam,Taipei,difference,5,F027,0.013503917012548352,0.027235508492502152,0.040739425505050504
Amsterdam,Bangkok,similarity,1,F013,0.11099764106585915,0.062432687292814114,0.05442003902171102
Amsterdam,Bangkok,similarity,2,F054,0.08497678445788018,0.03701613567335313,0.0702694158558432
Amsterdam,Bangkok,similarity,3,F036,0.08146157981048784,0.055876207591985284,0.04462549375876152
Amsterdam,Bangkok,similarity,4,F057,0.07585130939722391,0.05724345280481051,0.040559667772601136
Amsterdam,Bangkok,similarity,5,F028,0.05899805630623956,0.05609217339914841,0.03219530653757356
Amsterdam,Bangkok,difference,1,F054,0.033253280182490075,0.03701613567335313,0.0702694158558432
Amsterdam,Bangkok,difference,2,F033,0.028063481523027595,0.039091425794148656,0.01102794427112106
Amsterdam,Bangkok,difference,3,F028,0.02389686686157485,0.05609217339914841,0.03219530653757356
Amsterdam,Bangkok,difference,4,F053,0.022870477091260687,0.016920012723817275,0.03979048981507796
Amsterdam,Bangkok,difference,5,F057,0.016683785032209374,0.05724345280481051,0.040559667772601136
Amsterdam,Istanbul,similarity,1,F028,0.10911394213660043,0.05609217339914841,0.06060721675320002
Amsterdam,Istanbul,similarity,2,F013,0.09078876500758906,0.062432687292814114,0.04530711843931527
Amsterdam,Istanbul,similarity,3,F054,0.09029016452587564,0.03701613567335313,0.07599687387549478
Amsterdam,Istanbul,similarity,4,F036,0.08760991815436826,0.055876207591985284,0.04885091631110883
Amsterdam,Istanbul,similarity,5,F057,0.051019641576473984,0.05724345280481051,0.027768853133192824
Amsterdam,Istanbul,difference,1,F054,0.03898073820214165,0.03701613567335313,0.07599687387549478
Amsterdam,Istanbul,difference,2,F057,0.029474599671617686,0.05724345280481051,0.027768853133192824
Amsterdam,Istanbul,difference,3,F010,0.02761980303163912,0.027325931559426524,0.054945734591065644
Amsterdam,Istanbul,difference,4,F033,0.023338714130137963,0.039091425794148656,0.015752711664010693
Amsterdam,Istanbul,difference,5,F013,0.017125568853498842,0.062432687292814114,0.04530711843931527
Amsterdam,London,similarity,1,F036,0.11389784569237789,0.055876207591985284,0.06337580649078355
Amsterdam,London,similarity,2,F057,0.10212000228629652,0.05724345280481051,0.05546511345514009
Amsterdam,London,similarity,3,F028,0.09978940368147705,0.05609217339914841,0.05531170818188442
Amsterdam,London,similarity,4,F013,0.09938873832705898,0.062432687292814114,0.049494855459042
Amsterdam,London,similarity,5,F054,0.07710020146460081,0.03701613567335313,0.06475888252960843
Amsterdam,London,difference,1,F054,0.0277427468562553,0.03701613567335313,0.06475888252960843
Amsterdam,London,difference,2,F008,0.014640007990966247,0.02966522474168875,0.015025216750722502
Amsterdam,London,difference,3,F033,0.014087985306489886,0.039091425794148656,0.02500344048765877
Amsterdam,London,difference,4,F013,0.01293783183377211,0.062432687292814114,0.049494855459042
Amsterdam,London,difference,5,F040,0.011335521394006617,0.024506669508534484,0.0358421909025411
Amsterdam,LosAngeles,similarity,1,F036,0.12145311786962783,0.055876207591985284,0.07482645108740182
Amsterdam,LosAngeles,similarity,2,F054,0.11165063919418058,0.03701613567335313,0.10383494498326765
Amsterdam,LosAngeles,similarity,3,F013,0.08163807489681216,0.062432687292814114,0.045014675948313675
Amsterdam,LosAngeles,similarity,4,F058,0.06921247616266893,0.03463203463203463,0.06879862863826157
Amsterdam,LosAngeles,similarity,5,F057,0.05302263698357975,0.05724345280481051,0.031886650590331383
Amsterdam,LosAngeles,difference,1,F054,0.06681880930991452,0.03701613567335313,0.10383494498326765
Amsterdam,LosAngeles,difference,2,F058,0.03416659400622694,0.03463203463203463,0.06879862863826157
Amsterdam,LosAngeles,difference,3,F033,0.034012680133875574,0.039091425794148656,0.0050787456602730836
Amsterdam,LosAngeles,difference,4,F057,0.025356802214479127,0.05724345280481051,0.031886650590331383
Amsterdam,LosAngeles,difference,5,F028,0.02370025890683019,0.05609217339914841,0.03239191449231822
Amsterdam,NewYorkCity,similarity,1,F036,0.1507429058024698,0.055876207591985284,0.08829794265884491
Amsterdam,NewYorkCity,similarity,2,F013,0.0997461890219439,0.062432687292814114,0.05229075435842353
Amsterdam,NewYorkCity,similarity,3,F054,0.0883945730397923,0.03701613567335313,0.07815830785755598
Amsterdam,NewYorkCity,similarity,4,F028,0.06875614412453719,0.05609217339914841,0.04011897876559531
Amsterdam,NewYorkCity,similarity,5,F057,0.059525050348187086,0.05724345280481051,0.034034123770965874
Amsterdam,NewYorkCity,difference,1,F054,0.04114217218420285,0.03701613567335313,0.07815830785755598
Amsterdam,NewYorkCity,difference,2,F033,0.03319660632790062,0.039091425794148656,0.0058948194662480375
Amsterdam,NewYorkCity,difference,3,F036,0.03242173506685963,0.055876207591985284,0.08829794265884491
Amsterdam,NewYorkCity,difference,4,F057,0.023209329033844636,0.05724345280481051,0.034034123770965874
Amsterdam,NewYorkCity,difference,5,F045,0.018356718240697116,0.01762361721332255,0.035980335454019664
Lagos,Lima,similarity,1,F054,0.14561308296244024,0.052179343785252796,0.09163525897471782
Lagos,Lima,similarity,2,F058,0.10587503011766156,0.055576831863398624,0.06255479254837427
Lagos,Lima,similarity,3,F007,0.06432590467181068,0.05552916047072095,0.03803869620678728
Lagos,Lima,similarity,4,F057,0.0516857098630035,0.0676909740026664,0.025072667988926475
Lagos,Lima,similarity,5,F036,0.05041075936397553,0.04387410586093734,0.03772904290588309
Lagos,Lima,difference,1,F057,0.04261830601373992,0.0676909740026664,0.025072667988926475
Lagos,Lima,difference,2,F054,0.03945591518946502,0.052179343785252796,0.09163525897471782
Lagos,Lima,difference,3,F028,0.01836493714400732,0.02678130768639114,0.04514624483039846
Lagos,Lima,difference,4,F007,0.01749046426393367,0.05552916047072095,0.03803869620678728
Lagos,Lima,difference,5,F001,0.017227929308657245,0.043537601912624346,0.0263096726039671
Lagos,Manila,similarity,1,F054,0.11693364051750842,0.052179343785252796,0.06999071266322775
Lagos,Manila,similarity,2,F057,0.08522088974740183,0.0676909740026664,0.03932012219002115
Lagos,Manila,similarity,3,F007,0.07037279357624696,0.05552916047072095,0.03958067914249588
Lagos,Manila,similarity,4,F036,0.06272397744875544,0.04387410586093734,0.04465035015337693
Lagos,Manila,similarity,5,F058,0.06208382505538776,0.055576831863398624,0.0348886558618121
Lagos,Manila,difference,1,F057,0.028370851812645245,0.0676909740026664,0.03932012219002115
Lagos,Manila,difference,2,F033,0.025268316366503375,0.03830095951697262,0.013032643150469243
Lagos,Manila,difference,3,F001,0.023663740250782512,0.043537601912624346,0.019873861661841834
Lagos,Manila,difference,4,F058,0.020688176001586525,0.055576831863398624,0.0348886558618121
Lagos,Manila,difference,5,F021,0.019129898469903255,0.03187012870474823,0.051000027174651484
Lagos,Moscow,similarity,1,F057,0.11463111471231735,0.0676909740026664,0.057605055676826174
Lagos,Moscow,similarity,2,F054,0.10082983007717343,0.052179343785252796,0.06573236686968596
Lagos,Moscow,similarity,3,F036,0.0920835363641847,0.04387410586093734,0.0713941387588544
Lagos,Moscow,similarity,4,F058,0.07125129970724799,0.055576831863398624,0.04361017733625664
Lagos,Moscow,similarity,5,F013,0.06691110086473513,0.03542104655932725,0.06425776777006023
Lagos,Moscow,difference,1,F021,0.03393430654341523,0.03187012870474823,0.06580443524816346
Lagos,Moscow,difference,2,F033,0.028889630047572053,0.03830095951697262,0.009411329469400567
Lagos,Moscow,difference,3,F013,0.028836721210732982,0.03542104655932725,0.06425776777006023
Lagos,Moscow,difference,4,F036,0.027520032897917067,0.04387410586093734,0.0713941387588544
Lagos,Moscow,difference,5,F028,0.027106220800637352,0.02678130768639114,0.05388752848702849
