panoid,heading,jpg_offset,jpg_size,lat,lon,year,month,place_id,split,tar_path,city_key,clean_direction_count,direction_index,pano_index,city_sample_index,sample_index,panorama_sample_index
ZodN6jJLpXQzITNWOgT3Bg,0,490641408,57810,-33.89324757620169,18.70931913307986,2026,5,pGEcNR8CSoCwItnz3WymsA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000248.tar,SouthAfrica/CapeTown,1,0,5587,21,296,74
ZodN6jJLpXQzITNWOgT3Bg,90,490805760,41173,-33.89324757620169,18.70931913307986,2026,5,pGEcNR8CSoCwItnz3WymsA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000248.tar,SouthAfrica/CapeTown,1,1,5587,21,297,74
ZodN6jJLpXQzITNWOgT3Bg,180,490700800,56671,-33.89324757620169,18.70931913307986,2026,5,pGEcNR8CSoCwItnz3WymsA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000248.tar,SouthAfrica/CapeTown,1,2,5587,21,298,74
ZodN6jJLpXQzITNWOgT3Bg,270,490759168,44879,-33.89324757620169,18.70931913307986,2026,5,pGEcNR8CSoCwItnz3WymsA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000248.tar,SouthAfrica/CapeTown,1,3,5587,21,299,74
tn8p0BJlVF3XfTEafRHJAw,0,227330560,52788,-33.99070771935501,18.58118038622084,2026,5,vqury9ebT3-miPGcjYD1aw,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,0,9160,21,300,75
tn8p0BJlVF3XfTEafRHJAw,90,227479552,57423,-33.99070771935501,18.58118038622084,2026,5,vqury9ebT3-miPGcjYD1aw,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,1,9160,21,301,75
tn8p0BJlVF3XfTEafRHJAw,180,227385344,42267,-33.99070771935501,18.58118038622084,2026,5,vqury9ebT3-miPGcjYD1aw,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,2,9160,21,302,75
tn8p0BJlVF3XfTEafRHJAw,270,227429376,48463,-33.99070771935501,18.58118038622084,2026,5,vqury9ebT3-miPGcjYD1aw,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/CapeTown/shard-000201.tar,SouthAfrica/CapeTown,1,3,9160,21,303,75
_M246F7so4NdrLt1t-XfIQ,0,187466752,84941,-26.15341291155746,27.95417145691586,2013,10,HjRampjBRhy0njukdtXddQ,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000087.tar,SouthAfrica/Johannesburg,1,0,5019,22,304,76
_M246F7so4NdrLt1t-XfIQ,90,187731968,64938,-26.15341291155746,27.95417145691586,2013,10,HjRampjBRhy0njukdtXddQ,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000087.tar,SouthAfrica/Johannesburg,1,1,5019,22,305,76
_M246F7so4NdrLt1t-XfIQ,180,187553280,79855,-26.15341291155746,27.95417145691586,2013,10,HjRampjBRhy0njukdtXddQ,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000087.tar,SouthAfrica/Johannesburg,1,2,5019,22,306,76
_M246F7so4NdrLt1t-XfIQ,270,187634688,95734,-26.15341291155746,27.95417145691586,2013,10,HjRampjBRhy0njukdtXddQ,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000087.tar,SouthAfrica/Johannesburg,1,3,5019,22,307,76
nnqM0x0HWoJ74cI4c39kdA,0,372409344,74163,-25.98158286714861,28.1317161251113,2009,9,4IYbHpDeRCa3Mw8mh1EAQA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000295.tar,SouthAfrica/Johannesburg,1,0,8465,22,308,77
nnqM0x0HWoJ74cI4c39kdA,90,372582400,57614,-25.98158286714861,28.1317161251113,2009,9,4IYbHpDeRCa3Mw8mh1EAQA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000295.tar,SouthAfrica/Johannesburg,1,1,8465,22,309,77
nnqM0x0HWoJ74cI4c39kdA,180,372485120,44564,-25.98158286714861,28.1317161251113,2009,9,4IYbHpDeRCa3Mw8mh1EAQA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000295.tar,SouthAfrica/Johannesburg,1,2,8465,22,310,77
nnqM0x0HWoJ74cI4c39kdA,270,372531712,48778,-25.98158286714861,28.1317161251113,2009,9,4IYbHpDeRCa3Mw8mh1EAQA,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000295.tar,SouthAfrica/Johannesburg,1,3,8465,22,311,77
yXsOfBtnKBZN5El_-1yuaw,0,122144256,65018,-26.23780518796771,28.31017094239983,2022,9,BIqn22ffQluAdzYRNlpvTg,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000465.tar,SouthAfrica/Johannesburg,1,0,9283,22,312,78
yXsOfBtnKBZN5El_-1yuaw,90,122348544,72380,-26.23780518796771,28.31017094239983,2022,9,BIqn22ffQluAdzYRNlpvTg,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000465.tar,SouthAfrica/Johannesburg,1,1,9283,22,313,78
yXsOfBtnKBZN5El_-1yuaw,180,122210816,57654,-26.23780518796771,28.31017094239983,2022,9,BIqn22ffQluAdzYRNlpvTg,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000465.tar,SouthAfrica/Johannesburg,1,2,9283,22,314,78
yXsOfBtnKBZN5El_-1yuaw,270,122270208,76536,-26.23780518796771,28.31017094239983,2022,9,BIqn22ffQluAdzYRNlpvTg,train,/nas_data_24T/GSV/packages_main/cities/SouthAfrica/Johannesburg/shard-000465.tar,SouthAfrica/Johannesburg,1,3,9283,22,315,78
2Zh_YVQ4r5I5heVX6Yo5Cw,0,527733760,144422,37.22843397327907,127.1004535340374,2015,11,ZzBWbnZOTSu0p_GaH7GYnw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000029.tar,SouthKorea/Seoul,1,0,469,23,316,79
2Zh_YVQ4r5I5heVX6Yo5Cw,90,528085504,103011,37.22843397327907,127.1004535340374,2015,11,ZzBWbnZOTSu0p_GaH7GYnw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000029.tar,SouthKorea/Seoul,1,1,469,23,317,79
2Zh_YVQ4r5I5heVX6Yo5Cw,180,527880192,90470,37.22843397327907,127.1004535340374,2015,11,ZzBWbnZOTSu0p_GaH7GYnw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000029.tar,SouthKorea/Seoul,1,2,469,23,318,79
2Zh_YVQ4r5I5heVX6Yo5Cw,270,527972352,111105,37.22843397327907,127.1004535340374,2015,11,ZzBWbnZOTSu0p_GaH7GYnw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000029.tar,SouthKorea/Seoul,1,3,469,23,319,79
3TeMfAUi4aP8__IWnL2_pA,0,572109824,48821,37.61389574638719,127.0705443998775,2015,10,1H7Rjjo1RpqFlp4-ICgTvg,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000035.tar,SouthKorea/Seoul,1,0,1728,23,320,80
3TeMfAUi4aP8__IWnL2_pA,90,572288000,50138,37.61389574638719,127.0705443998775,2015,10,1H7Rjjo1RpqFlp4-ICgTvg,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000035.tar,SouthKorea/Seoul,1,1,1728,23,321,80
3TeMfAUi4aP8__IWnL2_pA,180,572160512,62491,37.61389574638719,127.0705443998775,2015,10,1H7Rjjo1RpqFlp4-ICgTvg,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000035.tar,SouthKorea/Seoul,1,2,1728,23,322,80
3TeMfAUi4aP8__IWnL2_pA,270,572225024,61423,37.61389574638719,127.0705443998775,2015,10,1H7Rjjo1RpqFlp4-ICgTvg,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000035.tar,SouthKorea/Seoul,1,3,1728,23,323,80
Q8MImyQbdCYxC7eaY7PIXA,0,422281728,89642,37.49086177918973,126.9849822211543,2018,5,6UbwN0DuQiKv3K_N4F_WPw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000332.tar,SouthKorea/Seoul,1,0,5890,23,324,81
Q8MImyQbdCYxC7eaY7PIXA,90,422551552,97038,37.49086177918973,126.9849822211543,2018,5,6UbwN0DuQiKv3K_N4F_WPw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000332.tar,SouthKorea/Seoul,1,1,5890,23,325,81
Q8MImyQbdCYxC7eaY7PIXA,180,422373376,73943,37.49086177918973,126.9849822211543,2018,5,6UbwN0DuQiKv3K_N4F_WPw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000332.tar,SouthKorea/Seoul,1,2,5890,23,326,81
Q8MImyQbdCYxC7eaY7PIXA,270,422449152,100571,37.49086177918973,126.9849822211543,2018,5,6UbwN0DuQiKv3K_N4F_WPw,train,/nas_data_24T/GSV/packages_main/cities/SouthKorea/Seoul/shard-000332.tar,SouthKorea/Seoul,1,3,5890,23,327,81
72yOP1cLb8uMiGpjBGm8Xg,0,55629312,55680,24.89424394489343,121.224126985528,2024,9,HgIH-dRjSoGI9RmpyLWZ_A,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000027.tar,Taiwan/Taipei,2,0,2526,24,328,82
72yOP1cLb8uMiGpjBGm8Xg,90,55808000,70922,24.89424394489343,121.224126985528,2024,9,HgIH-dRjSoGI9RmpyLWZ_A,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000027.tar,Taiwan/Taipei,2,1,2526,24,329,82
72yOP1cLb8uMiGpjBGm8Xg,180,55686656,60691,24.89424394489343,121.224126985528,2024,9,HgIH-dRjSoGI9RmpyLWZ_A,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000027.tar,Taiwan/Taipei,2,2,2526,24,330,82
72yOP1cLb8uMiGpjBGm8Xg,270,55749120,57094,24.89424394489343,121.224126985528,2024,9,HgIH-dRjSoGI9RmpyLWZ_A,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000027.tar,Taiwan/Taipei,2,3,2526,24,331,82
tv6R0J_zqarVxWVEP3vygw,0,556089344,75427,25.1256601262146,121.7221400949044,2016,8,olIU2uD6Q0WXWdhXxVR4UQ,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000175.tar,Taiwan/Taipei,2,0,9156,24,332,83
tv6R0J_zqarVxWVEP3vygw,90,556345344,81947,25.1256601262146,121.7221400949044,2016,8,olIU2uD6Q0WXWdhXxVR4UQ,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000175.tar,Taiwan/Taipei,2,1,9156,24,333,83
tv6R0J_zqarVxWVEP3vygw,180,556166656,71330,25.1256601262146,121.7221400949044,2016,8,olIU2uD6Q0WXWdhXxVR4UQ,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000175.tar,Taiwan/Taipei,2,2,9156,24,334,83
tv6R0J_zqarVxWVEP3vygw,270,556239872,103582,25.1256601262146,121.7221400949044,2016,8,olIU2uD6Q0WXWdhXxVR4UQ,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000175.tar,Taiwan/Taipei,2,3,9156,24,335,83
yM6uBmKQ6MIDywcLeR_KDw,0,209253888,68417,25.01746252950469,121.5493675804881,2020,7,s5FbVRlCSLivCnxqxfxJEw,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000207.tar,Taiwan/Taipei,2,0,9336,24,336,84
yM6uBmKQ6MIDywcLeR_KDw,90,209504256,98658,25.01746252950469,121.5493675804881,2020,7,s5FbVRlCSLivCnxqxfxJEw,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000207.tar,Taiwan/Taipei,2,1,9336,24,337,84
yM6uBmKQ6MIDywcLeR_KDw,180,209324032,95138,25.01746252950469,121.5493675804881,2020,7,s5FbVRlCSLivCnxqxfxJEw,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000207.tar,Taiwan/Taipei,2,2,9336,24,338,84
yM6uBmKQ6MIDywcLeR_KDw,270,209420800,81525,25.01746252950469,121.5493675804881,2020,7,s5FbVRlCSLivCnxqxfxJEw,train,/nas_data_24T/GSV/packages_main/cities/Taiwan/Taipei/shard-000207.tar,Taiwan/Taipei,2,3,9336,24,339,84
Pz48P7CbIaKvfOC7mleUDQ,0,249844224,96878,13.72062554128245,100.6987900964318,2022,2,zUQnpjjhRR6LQm6tieGtUg,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000477.tar,Thailand/Bangkok,2,0,4137,25,340,85
Pz48P7CbIaKvfOC7mleUDQ,90,250137088,80385,13.72062554128245,100.6987900964318,2022,2,zUQnpjjhRR6LQm6tieGtUg,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000477.tar,Thailand/Bangkok,2,1,4137,25,341,85
Pz48P7CbIaKvfOC7mleUDQ,180,249943040,81107,13.72062554128245,100.6987900964318,2022,2,zUQnpjjhRR6LQm6tieGtUg,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000477.tar,Thailand/Bangkok,2,2,4137,25,342,85
Pz48P7CbIaKvfOC7mleUDQ,270,250025984,109183,13.72062554128245,100.6987900964318,2022,2,zUQnpjjhRR6LQm6tieGtUg,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000477.tar,Thailand/Bangkok,2,3,4137,25,343,85
UlEjm4TWPQJ2bnGEUreRAQ,0,759932416,85272,13.69886882841491,100.3500036643106,2024,5,ycI3LwniTP-e_jOblyJpfQ,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000576.tar,Thailand/Bangkok,1,0,5583,25,344,86
UlEjm4TWPQJ2bnGEUreRAQ,90,760226304,76748,13.69886882841491,100.3500036643106,2024,5,ycI3LwniTP-e_jOblyJpfQ,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000576.tar,Thailand/Bangkok,1,1,5583,25,345,86
UlEjm4TWPQJ2bnGEUreRAQ,180,760019456,112102,13.69886882841491,100.3500036643106,2024,5,ycI3LwniTP-e_jOblyJpfQ,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000576.tar,Thailand/Bangkok,1,2,5583,25,346,86
UlEjm4TWPQJ2bnGEUreRAQ,270,760133120,91287,13.69886882841491,100.3500036643106,2024,5,ycI3LwniTP-e_jOblyJpfQ,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000576.tar,Thailand/Bangkok,1,3,5583,25,347,86
oYBK9OsetChMWUSh35jK5Q,0,835608576,63650,13.7645838230699,100.6794976181643,2020,3,uRzGEUkeRsKXhki_T4z35g,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000454.tar,Thailand/Bangkok,1,0,7816,25,348,87
oYBK9OsetChMWUSh35jK5Q,90,835854848,94894,13.7645838230699,100.6794976181643,2020,3,uRzGEUkeRsKXhki_T4z35g,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000454.tar,Thailand/Bangkok,1,1,7816,25,349,87
oYBK9OsetChMWUSh35jK5Q,180,835674112,115184,13.7645838230699,100.6794976181643,2020,3,uRzGEUkeRsKXhki_T4z35g,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000454.tar,Thailand/Bangkok,1,2,7816,25,350,87
oYBK9OsetChMWUSh35jK5Q,270,835790848,62452,13.7645838230699,100.6794976181643,2020,3,uRzGEUkeRsKXhki_T4z35g,train,/nas_data_24T/GSV/packages_main/cities/Thailand/Bangkok/shard-000454.tar,Thailand/Bangkok,1,3,7816,25,351,87
BuRmCsnvzUgbCymGIkpRew,0,675606528,120954,40.998391747253,29.08230871257195,2020,8,mX0AHfj4TE-Ij5iUvzGYXQ,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,0,4809,26,352,88
BuRmCsnvzUgbCymGIkpRew,90,675729408,81413,40.998391747253,29.08230871257195,2020,8,mX0AHfj4TE-Ij5iUvzGYXQ,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,1,4809,26,353,88
BuRmCsnvzUgbCymGIkpRew,180,675812864,77945,40.998391747253,29.08230871257195,2020,8,mX0AHfj4TE-Ij5iUvzGYXQ,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,2,4809,26,354,88
BuRmCsnvzUgbCymGIkpRew,270,675892736,101060,40.998391747253,29.08230871257195,2020,8,mX0AHfj4TE-Ij5iUvzGYXQ,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,3,4809,26,355,88
BuZ_igMHrsne5BiUdOhBhw,0,688678912,65500,40.89241393495777,29.25455150083766,2014,2,C_GcEPRoTciwZorcoSi3aA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,0,4831,26,356,89
BuZ_igMHrsne5BiUdOhBhw,90,688745984,74115,40.89241393495777,29.25455150083766,2014,2,C_GcEPRoTciwZorcoSi3aA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,1,4831,26,357,89
BuZ_igMHrsne5BiUdOhBhw,180,688821760,58252,40.89241393495777,29.25455150083766,2014,2,C_GcEPRoTciwZorcoSi3aA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,2,4831,26,358,89
BuZ_igMHrsne5BiUdOhBhw,270,688881664,57959,40.89241393495777,29.25455150083766,2014,2,C_GcEPRoTciwZorcoSi3aA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000100.tar,Turkey/Istanbul,1,3,4831,26,359,89
Svz4VgkSa7_M9hQF2JiNrQ,0,244653056,85416,41.03112664153719,29.14278307666505,2022,4,xqZca2kaSeCYpnO005W0HA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000233.tar,Turkey/Istanbul,1,0,5392,26,360,90
Svz4VgkSa7_M9hQF2JiNrQ,90,244740096,116064,41.03112664153719,29.14278307666505,2022,4,xqZca2kaSeCYpnO005W0HA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000233.tar,Turkey/Istanbul,1,1,5392,26,361,90
Svz4VgkSa7_M9hQF2JiNrQ,180,244857856,77075,41.03112664153719,29.14278307666505,2022,4,xqZca2kaSeCYpnO005W0HA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000233.tar,Turkey/Istanbul,1,2,5392,26,362,90
Svz4VgkSa7_M9hQF2JiNrQ,270,244936704,130467,41.03112664153719,29.14278307666505,2022,4,xqZca2kaSeCYpnO005W0HA,train,/nas_data_24T/GSV/packages_main/cities/Turkey/Istanbul/shard-000233.tar,Turkey/Istanbul,1,3,5392,26,363,90
As9aoNacZTjKt0aE3v0q1A,0,471153664,74320,51.50289172932783,0.02789883705325815,2018,5,SHF0__09Qp2fI1Q0vORilQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000075.tar,UnitedKingdom/London,1,0,524,27,364,91
As9aoNacZTjKt0aE3v0q1A,90,471388160,87987,51.50289172932783,0.02789883705325815,2018,5,SHF0__09Qp2fI1Q0vORilQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000075.tar,UnitedKingdom/London,1,1,524,27,365,91
As9aoNacZTjKt0aE3v0q1A,180,471229952,73590,51.50289172932783,0.02789883705325815,2018,5,SHF0__09Qp2fI1Q0vORilQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000075.tar,UnitedKingdom/London,1,2,524,27,366,91
As9aoNacZTjKt0aE3v0q1A,270,471305216,81321,51.50289172932783,0.02789883705325815,2018,5,SHF0__09Qp2fI1Q0vORilQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000075.tar,UnitedKingdom/London,1,3,524,27,367,91
e208zIqy_u3hoaEvoXQmcg,0,211471360,117679,51.424103913769,-0.5735545830402589,2022,9,XgSP0_QQQgGZKTuQxftbug,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000109.tar,UnitedKingdom/London,2,0,5725,27,368,92
e208zIqy_u3hoaEvoXQmcg,90,211817984,110704,51.424103913769,-0.5735545830402589,2022,9,XgSP0_QQQgGZKTuQxftbug,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000109.tar,UnitedKingdom/London,2,1,5725,27,369,92
e208zIqy_u3hoaEvoXQmcg,180,211590656,98860,51.424103913769,-0.5735545830402589,2022,9,XgSP0_QQQgGZKTuQxftbug,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000109.tar,UnitedKingdom/London,2,2,5725,27,370,92
e208zIqy_u3hoaEvoXQmcg,270,211691520,124663,51.424103913769,-0.5735545830402589,2022,9,XgSP0_QQQgGZKTuQxftbug,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000109.tar,UnitedKingdom/London,2,3,5725,27,371,92
f2gs0ahkpKbrtTTbOrQi1w,0,571763200,61425,51.39105362107172,-0.1913980744916225,2017,8,IBJPN86wRKekkr9OMjHveA,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000170.tar,UnitedKingdom/London,1,0,6664,27,372,93
f2gs0ahkpKbrtTTbOrQi1w,90,571955200,66769,51.39105362107172,-0.1913980744916225,2017,8,IBJPN86wRKekkr9OMjHveA,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000170.tar,UnitedKingdom/London,1,1,6664,27,373,93
f2gs0ahkpKbrtTTbOrQi1w,180,571826176,55381,51.39105362107172,-0.1913980744916225,2017,8,IBJPN86wRKekkr9OMjHveA,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000170.tar,UnitedKingdom/London,1,2,6664,27,374,93
f2gs0ahkpKbrtTTbOrQi1w,270,571883520,69742,51.39105362107172,-0.1913980744916225,2017,8,IBJPN86wRKekkr9OMjHveA,train,/nas_data_24T/GSV/packages_main/cities/UnitedKingdom/London/shard-000170.tar,UnitedKingdom/London,1,3,6664,27,375,93
4RUwEYNA347xTuOjyD60JA,0,419295232,70884,34.17226348888629,-118.5690151450243,2022,8,HiHjnI0RTveBkVfgE2rPTQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000127.tar,UnitedStates/LosAngeles,1,0,3185,28,376,94
4RUwEYNA347xTuOjyD60JA,90,419367936,73165,34.17226348888629,-118.5690151450243,2022,8,HiHjnI0RTveBkVfgE2rPTQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000127.tar,UnitedStates/LosAngeles,1,1,3185,28,377,94
4RUwEYNA347xTuOjyD60JA,180,419442688,83508,34.17226348888629,-118.5690151450243,2022,8,HiHjnI0RTveBkVfgE2rPTQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000127.tar,UnitedStates/LosAngeles,1,2,3185,28,378,94
4RUwEYNA347xTuOjyD60JA,270,419528192,69897,34.17226348888629,-118.5690151450243,2022,8,HiHjnI0RTveBkVfgE2rPTQ,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000127.tar,UnitedStates/LosAngeles,1,3,3185,28,379,94
5BDBDnhdd73rYFk79bdOLA,0,43867136,59483,34.0794754203992,-117.1792381022761,2007,11,ovtAh5OlR9CTO1jw_U82Aw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000145.tar,UnitedStates/LosAngeles,1,0,3784,28,380,95
5BDBDnhdd73rYFk79bdOLA,90,43928576,52643,34.0794754203992,-117.1792381022761,2007,11,ovtAh5OlR9CTO1jw_U82Aw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000145.tar,UnitedStates/LosAngeles,1,1,3784,28,381,95
5BDBDnhdd73rYFk79bdOLA,180,43982848,60738,34.0794754203992,-117.1792381022761,2007,11,ovtAh5OlR9CTO1jw_U82Aw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000145.tar,UnitedStates/LosAngeles,1,2,3784,28,382,95
5BDBDnhdd73rYFk79bdOLA,270,44045312,51394,34.0794754203992,-117.1792381022761,2007,11,ovtAh5OlR9CTO1jw_U82Aw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000145.tar,UnitedStates/LosAngeles,1,3,3784,28,383,95
DPjrTp6Dol1AqWgiGlwmyw,0,120684544,72517,33.67868115690948,-117.8806288049687,2023,1,hYzHJzpdQL-6c9T0tr4w7w,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000339.tar,UnitedStates/LosAngeles,1,0,6426,28,384,96
DPjrTp6Dol1AqWgiGlwmyw,90,120758784,77737,33.67868115690948,-117.8806288049687,2023,1,hYzHJzpdQL-6c9T0tr4w7w,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000339.tar,UnitedStates/LosAngeles,1,1,6426,28,385,96
DPjrTp6Dol1AqWgiGlwmyw,180,120838144,63500,33.67868115690948,-117.8806288049687,2023,1,hYzHJzpdQL-6c9T0tr4w7w,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000339.tar,UnitedStates/LosAngeles,1,2,6426,28,386,96
DPjrTp6Dol1AqWgiGlwmyw,270,120903680,69126,33.67868115690948,-117.8806288049687,2023,1,hYzHJzpdQL-6c9T0tr4w7w,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/LosAngeles/shard-000339.tar,UnitedStates/LosAngeles,1,3,6426,28,387,96
8sOkPdmLntT70IPMUl0DZA,0,874718208,125396,40.75165396906203,-73.71585031322824,2024,10,BzfwmkXXRFOdHqa2JEXGQw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/NewYorkCity/shard-000160.tar,UnitedStates/NewYorkCity,1,0,2447,29,388,97
8sOkPdmLntT70IPMUl0DZA,90,874845184,118997,40.75165396906203,-73.71585031322824,2024,10,BzfwmkXXRFOdHqa2JEXGQw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/NewYorkCity/shard-000160.tar,UnitedStates/NewYorkCity,1,1,2447,29,389,97
8sOkPdmLntT70IPMUl0DZA,180,874966016,109541,40.75165396906203,-73.71585031322824,2024,10,BzfwmkXXRFOdHqa2JEXGQw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/NewYorkCity/shard-000160.tar,UnitedStates/NewYorkCity,1,2,2447,29,390,97
8sOkPdmLntT70IPMUl0DZA,270,875077120,130747,40.75165396906203,-73.71585031322824,2024,10,BzfwmkXXRFOdHqa2JEXGQw,train,/nas_data_24T/GSV/packages_main/cities/UnitedStates/NewYorkCity/shard-000160.tar,UnitedStates/NewYorkCity,1,3,2447,29,391,97
